selectionsort;1000;303100,00
selectionsort;5000;6600800,00
selectionsort;10000;26266900,00
selectionsort;15000;57824200,00
selectionsort;25000;165972100,00
selectionsort;50000;655030700,00
selectionsort;75000;1436891700,00
selectionsort;100000;2536198500,00
selectionsort;150000;5884630500,00
selectionsort;250000;16335622100,00
selectionsort;400000;42455379900,00
