selectionsort;1000;1830400,00
selectionsort;5000;45037200,00
selectionsort;10000;179082200,00
selectionsort;15000;391673500,00
selectionsort;25000;1083844400,00
selectionsort;50000;4325112800,00
selectionsort;75000;9712600400,00
selectionsort;100000;17272414900,00
selectionsort;150000;39025652900,00
selectionsort;250000;108427803500,00
selectionsort;400000;282559351600,00
