bubble;1000;7080100;3981700;8581400;nsec.
bubble;5000;183324300;100068400;214194600;nsec.
bubble;10000;744009900;397420900;853420600;nsec.
bubble;15000;1651468300;893490400;1929938800;nsec.
bubble;25000;4635438200;2494040900;5357551200;nsec.
bubble;50000;18656309900;9929017400;21447955700;nsec.
bubble;75000;41861062200;22375240600;48291306600;nsec.
bubble;100000;75041574000;40076822200;85716777800;nsec.
