selectionsort;1000;354500,00
selectionsort;5000;7587700,00
selectionsort;10000;29917900,00
selectionsort;15000;67215400,00
selectionsort;25000;185299700,00
selectionsort;50000;729186600,00
selectionsort;75000;1644711400,00
selectionsort;100000;2918545200,00
selectionsort;150000;6566365800,00
selectionsort;250000;18291581400,00
selectionsort;400000;46852381000,00
